specifictime,hour,SYN,SYN-ACK,ACK,SENDPCK,DELAYFR,DELAYFDNS,RETRAND,RETANSU,type,day_of_month,month,year
2021-06-16 18:04:59,18,3.86,4.82,1.29,11.5,6.0,6.0,0.0549,0.0,1,16,6,2021
2021-06-16 18:04:59,18,4.0,6.33,1.33,5991.4,8.0,7.0,0.0,0.03,1,16,6,2021
2021-06-16 18:04:59,18,15.5,15.0,0.0,15.5,29.0,24.0,0.0,0.012,1,16,6,2021
2021-06-16 18:04:59,18,6.75,8.0,0.5,7.0,6.0,7.0,0.0,0.0,1,16,6,2021
2021-06-16 18:04:59,18,15.08,5.67,0.42,15.42,22.0,19.0,0.0,0.0,1,16,6,2021
2021-06-16 18:04:59,18,12.0,6.67,13.33,12.33,10.0,14.0,0.0,0.0,1,16,6,2021
2021-06-16 18:04:59,18,16.0,3.0,0.0,16.0,6.0,15.0,0.0,0.0,1,16,6,2021
2021-06-16 18:04:59,18,15.5,3.0,18.0,15.5,2.0,14.0,0.0,0.0,1,16,6,2021
2021-06-16 18:04:59,18,0.0,0.0,0.0,0.0,124.0,8.0,0.0,0.0,1,16,6,2021
2021-06-16 18:09:59,18,14.3,7.7,0.5,14.0,40.0,20.0,0.0002,0.0,1,16,6,2021
2021-06-16 18:09:59,18,10.0,9.5,0.0,10.0,22.0,8.0,0.0075,0.0,1,16,6,2021
2021-06-16 18:09:59,18,3.92,7.65,0.81,4.89,8.0,10.0,0.0443,0.0,1,16,6,2021
2021-06-16 18:09:59,18,0.0,0.0,0.0,0.0,8.0,20.0,0.0,0.0,1,16,6,2021
2021-06-16 18:09:59,18,14.67,6.33,0.33,14.67,33.0,21.0,0.0001,0.0,1,16,6,2021
2021-06-16 18:09:59,18,7.93,5.35,0.73,11.93,10.0,9.0,0.0213,0.0,1,16,6,2021
2021-06-16 18:09:59,18,26.0,3.0,17.0,26.0,116.0,10.0,0.0,0.1707,1,16,6,2021
2021-06-16 18:09:59,18,5.0,1.0,2.0,9.0,72.0,15.0,0.0,0.0,1,16,6,2021
2021-06-16 18:09:59,18,21.5,3.5,2.5,22.0,3.0,21.0,0.0,0.0,1,16,6,2021
2021-06-16 18:09:59,18,3.5,3.0,2.0,9981.67,5.0,7.0,0.0,0.0226,1,16,6,2021
2021-06-16 18:09:59,18,7.61,10.06,1.83,7.56,20.0,8.0,0.0445,0.0,1,16,6,2021
2021-06-16 18:09:59,18,0.0,0.0,0.0,0.0,130.0,8.0,0.0,0.0606,1,16,6,2021
2021-06-16 18:09:59,18,4.0,4.0,1.0,14968.0,6.0,8.0,0.0,0.0375,1,16,6,2021
2021-06-16 18:14:59,18,3.0,3.0,31.0,3.0,9.0,16.0,0.0,0.0,1,16,6,2021
2021-06-16 18:14:59,18,21.14,3.86,1.86,20.86,4.0,22.0,0.0,0.0,1,16,6,2021
2021-06-16 18:14:59,18,19.67,3.0,2.67,20.33,2.0,20.0,0.0,0.0,1,16,6,2021
2021-06-16 18:14:59,18,12.67,23.0,9463.67,12.67,14.0,17.0,0.0,0.0,1,16,6,2021
2021-06-16 18:14:59,18,11.0,3.0,2.0,12.0,10.0,20.0,0.0,0.0,1,16,6,2021
2021-06-16 18:14:59,18,7.67,23.5,4.0,7.83,30.0,14.0,0.0,0.0,1,16,6,2021
2021-06-16 18:14:59,18,4.0,63.0,2.0,3.0,10.0,4.0,0.0,0.0,1,16,6,2021
2021-06-16 18:14:59,18,12.8,3.2,3.4,12.8,3.0,17.0,0.0,0.0,1,16,6,2021
2021-06-16 18:14:59,18,0.0,0.0,0.0,15.0,81.0,10.0,0.0,0.0,1,16,6,2021
2021-06-16 18:14:59,18,5.0,3.0,2.0,4.0,29.0,5.0,0.0,0.0,1,16,6,2021
2021-06-16 18:14:59,18,9.67,6.22,19.56,9.78,17.0,13.0,0.0001,0.0,1,16,6,2021
2021-06-16 18:14:59,18,44.0,3.0,2.0,44.0,71.0,23.0,0.0,0.0,1,16,6,2021
2021-06-16 18:14:59,18,12.94,14.58,2.13,12.81,20.0,13.0,0.0082,0.0,1,16,6,2021
2021-06-16 18:19:59,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211,1,16,6,2021
2021-06-16 18:19:59,18,14.0,6.0,11.0,14.0,6.0,17.0,0.0,0.0,1,16,6,2021
2021-06-16 18:19:59,18,17.0,2.0,13.0,19.67,73.0,15.0,0.0278,0.1268,1,16,6,2021
2021-06-16 18:24:59,18,5.0,3.5,4.0,5.0,6.0,4.0,0.0,0.0,1,16,6,2021
2021-06-16 18:24:59,18,13.0,4.0,2.0,16.0,3.0,14.0,0.0,0.0,1,16,6,2021
2021-06-16 18:24:59,18,5.0,2.0,38.0,5.0,4.0,24.0,0.0,0.0,1,16,6,2021
2021-06-16 18:24:59,18,24.0,3.0,0.0,24.0,101.0,12.0,0.0,0.0,1,16,6,2021
2021-06-16 18:24:59,18,9.89,4.44,3.17,10.06,11.0,15.0,0.0013,0.0,1,16,6,2021
2021-06-16 18:24:59,18,28.5,32.5,104.0,28.5,80.0,14.0,0.0,0.0,1,16,6,2021
2021-06-16 18:24:59,18,57.5,5.0,0.5,58.0,14.0,57.0,0.0333,0.0,1,16,6,2021
2021-06-16 18:24:59,18,21.0,3.5,1.0,21.0,2.0,21.0,0.0,0.0,1,16,6,2021
2021-06-16 18:24:59,18,4.29,5.0,1.0,4.57,3.0,4.0,0.0,0.0,1,16,6,2021
2021-06-16 18:24:59,18,4.67,3.33,2.67,4.0,9.0,9.0,0.0164,0.0,1,16,6,2021
2021-06-16 18:24:59,18,25.75,5.0,0.67,25.25,13.0,35.0,0.0625,0.0,1,16,6,2021
2021-06-16 18:29:59,18,6.0,1.0,2.0,8.0,104.0,8.0,0.0,0.0,1,16,6,2021
2021-06-16 18:29:59,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16,6,2021
2021-06-16 18:34:59,18,14.0,5.0,1.0,14.0,3.0,14.0,0.0,0.0,1,16,6,2021
2021-06-16 18:34:59,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2778,1,16,6,2021
2021-06-16 18:34:59,18,24.5,4.17,11.83,24.5,7.0,24.0,0.0,0.0,1,16,6,2021
2021-06-16 18:34:59,18,0.0,0.0,0.0,12.0,112.0,32.0,0.0,0.0,1,16,6,2021
2021-06-16 18:34:59,18,0.0,0.0,0.0,0.0,115.0,8.0,0.0,0.0,1,16,6,2021
2021-06-16 18:34:59,18,0.0,0.0,0.0,0.0,100.0,8.0,0.0,0.0,1,16,6,2021
2021-06-16 18:34:59,18,11.0,3.0,4.5,11.0,37.0,11.0,0.0,0.0,1,16,6,2021
2021-06-16 18:39:59,18,16.0,4.0,2.0,17.0,4.0,30.0,0.0909,0.0,1,16,6,2021
2021-06-16 18:39:59,18,0.0,0.0,0.0,0.0,116.0,9.0,0.0,0.0,1,16,6,2021
2021-06-16 18:39:59,18,16.5,3.5,20.5,17.0,4.0,26.0,0.0625,0.0,1,16,6,2021
2021-06-16 18:39:59,18,5.0,1.0,2.0,129.67,132.0,17.0,0.0769,0.0,1,16,6,2021
2021-06-16 18:44:59,18,5.0,5.0,0.0,5.0,51.0,4.0,0.1593,0.0,1,16,6,2021
2021-06-16 18:44:59,18,18.82,5.0,13.45,18.64,4.0,22.0,0.0,0.0,1,16,6,2021
2021-06-16 18:44:59,18,0.0,0.0,0.0,0.0,132.0,8.0,0.0,0.0,1,16,6,2021
2021-06-16 18:44:59,18,20.5,10.0,1.5,20.5,66.0,14.0,0.0,0.0,1,16,6,2021
2021-06-16 18:44:59,18,5.0,6.0,0.0,5.0,3.0,5.0,0.0,0.0,1,16,6,2021
2021-06-16 18:49:59,18,16.0,12.0,0.0,16.0,4.0,16.0,0.0217,0.0,1,16,6,2021
2021-06-16 18:49:59,18,10.0,1.0,2.0,4.0,110.0,7.0,0.0,0.1277,1,16,6,2021
2021-06-16 18:49:59,18,57.0,7.0,2.0,57.0,4.0,57.0,0.0,0.0,1,16,6,2021
2021-06-16 18:49:59,18,28.0,7.0,2.0,28.0,3.0,28.0,0.0,0.0,1,16,6,2021
2021-06-16 18:54:59,18,12.0,4.0,7.0,12.0,3.0,12.0,0.0,0.0,1,16,6,2021
2021-06-16 18:54:59,18,4.0,3.0,1.0,4.0,14.0,4.0,0.0435,0.0,1,16,6,2021
2021-06-16 18:54:59,18,11.0,4.0,4.0,12.0,27.0,17.0,0.0,0.0,1,16,6,2021
2021-06-16 18:54:59,18,15.0,4.0,0.0,19.0,90.0,13.0,0.0,0.0,1,16,6,2021
2021-06-16 18:54:59,18,9.58,3.58,5.42,10.0,14.0,10.0,0.0,0.0,1,16,6,2021
2021-06-16 18:54:59,18,12.5,3.5,1.5,12.5,7.0,20.0,0.0435,0.0,1,16,6,2021
2021-06-16 18:54:59,18,15.5,4.0,26.25,15.75,4.0,17.0,0.0,0.0,1,16,6,2021
2021-06-16 18:54:59,18,4.0,4.0,45.0,4.0,9.0,5.0,0.0,0.0,1,16,6,2021
2021-06-16 18:54:59,18,11.67,3.33,49.67,11.67,13.0,13.0,0.0063,0.0,1,16,6,2021
2021-06-16 18:54:59,18,0.0,0.0,0.0,222.0,111.0,11.0,0.0526,0.0,1,16,6,2021
2021-06-16 18:54:59,18,8.68,16.21,2.62,8.6,88.0,8.0,0.0053,0.0,1,16,6,2021
2021-06-16 18:54:59,18,45.0,5.0,2.0,45.0,11.0,45.0,0.0,0.0,1,16,6,2021
2021-06-16 18:54:59,18,13.5,3.75,4.75,15.75,6.0,15.0,0.0144,0.0,1,16,6,2021
2021-06-16 18:54:59,18,23.88,3.88,6.63,23.75,3.0,23.0,0.0,0.0,1,16,6,2021
2021-06-16 18:54:59,18,29.5,4.0,2.0,30.0,3.0,30.0,0.0,0.0,1,16,6,2021
2021-06-16 18:54:59,18,45.5,3.88,0.88,45.5,4.0,46.0,0.0,0.0,1,16,6,2021
2021-06-16 18:54:59,18,10.07,17.38,2.45,9.9,125.0,10.0,0.0,0.0,1,16,6,2021
2021-06-16 18:59:59,18,10.0,3.83,0.83,10.17,3.0,10.0,0.0,0.0,1,16,6,2021
2021-06-16 18:59:59,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4176,1,16,6,2021
2021-06-16 18:59:59,18,12.17,3.5,0.17,12.5,3.0,12.0,0.0,0.0,1,16,6,2021
2021-06-16 18:59:59,18,8.33,8.33,1.67,9.0,9.0,14.0,0.0244,0.0,1,16,6,2021
2021-06-16 18:59:59,18,12.0,3.5,1.5,11.5,4.0,12.0,0.0,0.0,1,16,6,2021
2021-06-16 18:59:59,18,62.5,7.0,0.0,62.5,18.0,78.0,0.0256,0.0238,1,16,6,2021
2021-06-16 18:59:59,18,10.0,5.0,0.0,10.0,5.0,12.0,0.0,0.0,1,16,6,2021
2021-06-16 18:59:59,18,45.17,3.83,0.67,45.17,3.0,45.0,0.0,0.0,1,16,6,2021
2021-06-16 18:59:59,18,0.0,0.0,0.0,12.0,118.0,14.0,0.0,0.0,1,16,6,2021
2021-06-16 18:59:59,18,10.0,4.0,2.0,38.0,9.0,10.0,0.0,0.0,1,16,6,2021
2021-06-16 18:59:59,18,3006.0,4.0,60494.0,0.0,0.0,0.0,0.0,0.3429,1,16,6,2021
2021-06-16 18:59:59,18,13.17,3.5,0.5,13.5,3.0,13.0,0.0,0.0,1,16,6,2021
2021-06-16 18:59:59,18,13.0,3.83,0.17,13.17,3.0,13.0,0.0,0.0,1,16,6,2021
2021-06-16 18:59:59,18,11.17,4.17,0.83,11.33,3.0,11.0,0.0,0.0,1,16,6,2021
2021-06-16 18:59:59,18,9.0,3.5,1.5,9.5,3.0,9.0,0.0,0.0,1,16,6,2021
2021-06-16 18:59:59,18,42.67,4.17,0.67,42.67,3.0,42.0,0.0,0.0,1,16,6,2021
2021-06-16 18:59:59,18,9.5,3.83,0.33,10.17,3.0,10.0,0.0,0.0,1,16,6,2021
2021-06-16 18:59:59,18,8.19,8.19,43.75,8.31,16.0,8.0,0.0002,0.0,1,16,6,2021
2021-06-16 18:59:59,18,8.5,2.5,12.0,6898.0,108.0,7.0,0.0,0.1224,1,16,6,2021
2021-06-16 18:59:59,18,13.5,34.0,31.0,14.0,3.0,14.0,0.0,0.0,1,16,6,2021
2021-06-16 18:59:59,18,4.0,5.0,7.0,5.0,30.0,19.0,0.0,0.0,1,16,6,2021
2021-06-16 18:59:59,18,13.17,5.17,0.67,12.83,9.0,12.0,0.0,0.0,1,16,6,2021
2021-06-16 18:59:59,18,12.17,4.17,0.67,12.0,3.0,12.0,0.0,0.0,1,16,6,2021
2021-06-16 18:59:59,18,11.03,9.27,10.4,11.06,26.0,16.0,0.0041,0.0021,1,16,6,2021
2021-06-16 18:59:59,18,44.0,3.5,0.5,44.0,3.0,44.0,0.0,0.0,1,16,6,2021
2021-06-16 18:59:59,18,11.17,6.0,5.67,11.17,18.0,14.0,0.0208,0.0,1,16,6,2021
2021-06-16 18:59:59,18,10.5,4.5,4.0,11.0,10.0,18.0,0.0263,0.0189,1,16,6,2021
2021-06-16 18:59:59,18,14.48,6.14,15.66,14.57,17.0,12.0,0.0056,0.0023,1,16,6,2021
2021-06-16 18:59:59,18,9.0,4.0,3354.0,9.0,7.0,9.0,0.0,0.0,1,16,6,2021
2021-06-16 18:59:59,18,12.0,4.0,12.5,12.5,15.0,15.0,0.0,0.2581,1,16,6,2021
2021-06-16 18:59:59,18,13.0,4.0,1.0,13.5,3.0,13.0,0.0,0.0,1,16,6,2021
2021-06-16 18:59:59,18,15.0,5.0,1.0,14.0,8.0,14.0,0.0,0.0,1,16,6,2021
2021-06-16 18:59:59,18,9.0,3.0,13472.0,8.0,6.0,8.0,0.0,0.0,1,16,6,2021
2021-06-16 18:59:59,18,16.0,3.5,1.75,16.0,12.0,26.0,0.0,0.0,1,16,6,2021
2021-06-16 18:59:59,18,1020.5,4.5,7525.0,129.0,8.0,14.0,0.0,0.0278,1,16,6,2021
2021-06-16 18:59:59,18,18.77,3.92,44.85,18.46,10.0,20.0,0.0168,0.0,1,16,6,2021
2021-06-16 19:04:59,19,21.19,42.68,55.83,20.76,28.0,22.0,0.0075,0.0,1,16,6,2021
2021-06-16 19:04:59,19,1016.5,4.5,0.0,21.0,59.0,13.0,0.1443,0.0,1,16,6,2021
2021-06-16 19:04:59,19,18.8,7.4,15.6,25338.5,95.0,18.0,0.0175,0.1809,1,16,6,2021
2021-06-16 19:04:59,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211,1,16,6,2021
2021-06-16 19:04:59,19,9.67,10.0,1.0,9.0,19.0,8.0,0.1034,0.0,1,16,6,2021
2021-06-16 19:04:59,19,10.0,38.17,0.33,9.86,19.0,10.0,0.0677,0.0,1,16,6,2021
2021-06-16 19:04:59,19,27.43,5.43,1.29,27.71,11.0,27.0,0.0,0.0,1,16,6,2021
2021-06-16 19:04:59,19,12.0,4.0,1.0,12.0,13.0,25.0,0.0,0.2857,1,16,6,2021
2021-06-16 19:04:59,19,10.84,5.64,11.68,10.8,23.0,10.0,0.0052,0.0014,1,16,6,2021
2021-06-16 19:04:59,19,22.0,4.8,2.2,22.4,9.0,24.0,0.0,0.0,1,16,6,2021
2021-06-16 19:04:59,19,9.94,16.0,35.27,11.88,22.0,13.0,0.0022,0.0,1,16,6,2021
2021-06-16 19:04:59,19,13.0,11.75,2.0,12.25,21.0,19.0,0.0,0.1839,1,16,6,2021
2021-06-16 19:04:59,19,9.0,3.0,2.0,8.0,5.0,8.0,0.0,0.0,1,16,6,2021
2021-06-16 19:04:59,19,8.0,3.0,0.0,8.0,4.0,8.0,0.0,0.0,1,16,6,2021
2021-06-16 19:04:59,19,10.0,5.0,0.0,11.0,9.0,11.0,0.0,0.0,1,16,6,2021
2021-06-16 19:04:59,19,13.0,9.0,0.0,14.0,42.0,405.0,0.0,0.0,1,16,6,2021
2021-06-16 19:04:59,19,15.0,43.33,32.33,15.0,3.0,15.0,0.0,0.0,1,16,6,2021
2021-06-16 19:04:59,19,11.67,5.67,2.67,12.0,11.0,12.0,0.0303,0.0,1,16,6,2021
2021-06-16 19:04:59,19,10.31,5.46,11.81,20.43,25.0,9.0,0.0063,0.0026,1,16,6,2021
2021-06-16 19:09:59,19,24.0,5.5,0.5,24.0,11.0,31.0,0.0,0.0,1,16,6,2021
2021-06-16 19:09:59,19,4.0,6.0,0.0,4.0,2.0,3.0,0.0,0.027,1,16,6,2021
2021-06-16 19:09:59,19,14.82,4.64,21.46,19.5,23.0,21.0,0.0087,0.0043,1,16,6,2021
2021-06-16 19:09:59,19,9.0,19.5,2.0,10.67,31.0,13.0,0.0,0.1923,1,16,6,2021
2021-06-16 19:09:59,19,12.0,3.0,1.0,13.0,7.0,13.0,0.0,0.0,1,16,6,2021
2021-06-16 19:09:59,19,9.41,9.19,18.84,12.81,17.0,14.0,0.0027,0.0,1,16,6,2021
2021-06-16 19:09:59,19,10.89,5.93,12.19,12.07,22.0,10.0,0.0033,0.01,1,16,6,2021
2021-06-16 19:09:59,19,10.0,4.0,37.0,9.0,9.0,0.0,0.0,0.0,1,16,6,2021
2021-06-16 19:09:59,19,0.0,0.0,0.0,0.0,140.0,8.0,0.0,0.1967,1,16,6,2021
2021-06-16 19:09:59,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211,1,16,6,2021
2021-06-16 19:09:59,19,22.25,4.13,0.63,22.13,13.0,22.0,0.0,0.0,1,16,6,2021
2021-06-16 19:09:59,19,17.0,6.0,0.0,17.0,3.0,17.0,0.0,0.0,1,16,6,2021
2021-06-16 19:09:59,19,10.5,4.5,7.5,10.5,13.0,18.0,0.0,0.3019,1,16,6,2021
2021-06-16 19:09:59,19,13.4,6.75,23.48,18.79,21.0,21.0,0.0033,0.0013,1,16,6,2021
2021-06-16 19:09:59,19,8.0,110.0,4.0,4.0,113.0,10.0,0.0,0.119,1,16,6,2021
2021-06-16 19:14:59,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4118,1,16,6,2021
2021-06-16 19:14:59,19,7.9,3.48,20.38,7.76,10.0,12.0,0.0037,0.0,1,16,6,2021
2021-06-16 19:14:59,19,6.5,4.0,0.0,7.0,7.0,4.0,0.0,0.0,1,16,6,2021
2021-06-16 19:14:59,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211,1,16,6,2021
2021-06-16 19:14:59,19,12.5,3.5,1.0,12.5,31.0,20.0,0.0476,0.1951,1,16,6,2021
2021-06-16 19:14:59,19,11.0,4.0,0.0,10.0,7.0,10.0,0.0,0.0,1,16,6,2021
2021-06-16 19:14:59,19,0.0,0.0,0.0,0.0,3.0,17.0,0.0,0.0,1,16,6,2021
2021-06-16 19:14:59,19,14.43,6.33,21.86,19.95,24.0,21.0,0.0037,0.0,1,16,6,2021
2021-06-16 19:14:59,19,15.03,5.41,20.35,19.77,19.0,22.0,0.0114,0.0018,1,16,6,2021
2021-06-16 19:14:59,19,7012.0,4.0,9.0,6029.5,95.0,12.0,0.0,0.1493,1,16,6,2021
2021-06-16 19:14:59,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,1,16,6,2021
2021-06-16 19:14:59,19,149.63,3.38,1.63,20.13,7.0,21.0,0.0,0.0,1,16,6,2021
2021-06-16 19:14:59,19,10.5,7.0,25.0,10.5,8.0,23.0,0.0,0.25,1,16,6,2021
2021-06-16 19:14:59,19,24.0,4.0,2.0,24.0,9.0,23.0,0.0,0.0,1,16,6,2021
2021-06-16 19:14:59,19,11.33,3.33,100.33,11.33,3.0,12.0,0.0185,0.0,1,16,6,2021
2021-06-16 19:14:59,19,9.67,4.33,1.67,10.0,49.0,19.0,0.0,0.1633,1,16,6,2021
2021-06-16 19:14:59,19,0.0,0.0,0.0,0.0,199.0,9.0,0.0,0.0,1,16,6,2021
2021-06-16 19:14:59,19,4.0,3.5,148.0,3.5,13.0,12.0,0.0645,0.0,1,16,6,2021
2021-06-16 19:19:59,19,10.0,13.0,1.0,9.0,15.0,9.0,0.1,0.0,1,16,6,2021
2021-06-16 19:19:59,19,10.25,5.75,1.5,10.25,37.0,19.0,0.0,0.25,1,16,6,2021
2021-06-16 19:19:59,19,0.0,0.0,0.0,0.0,142.0,8.0,0.0,0.1758,1,16,6,2021
2021-06-16 19:19:59,19,1009.0,4.0,0.0,9.5,15.0,9.0,0.0,0.0,1,16,6,2021
2021-06-16 19:19:59,19,4.0,1.0,2.0,4.0,92.0,7.0,0.0,0.12,1,16,6,2021
2021-06-16 19:19:59,19,10.11,6.15,15.25,11.66,24.0,11.0,0.0042,0.0033,1,16,6,2021
2021-06-16 19:19:59,19,12.67,4.67,23.33,13.0,8.0,21.0,0.0,0.3239,1,16,6,2021
2021-06-16 19:19:59,19,8.14,12.54,24.5,9.59,28.0,10.0,0.0078,0.0,1,16,6,2021
2021-06-16 19:24:59,19,10.5,7.0,13.0,12.0,18.0,12.0,0.0,0.32,1,16,6,2021
2021-06-16 19:24:59,19,14.67,14.33,1.0,18.67,11.0,19.0,0.0,0.0,1,16,6,2021
2021-06-16 19:24:59,19,9.25,6.0,51.5,8.75,15.0,10.0,0.0,0.0,1,16,6,2021
2021-06-16 19:24:59,19,27.5,3.5,0.5,27.5,11.0,36.0,0.0,0.0,1,16,6,2021
2021-06-16 19:24:59,19,11.5,3.5,1.0,11.5,37.0,18.0,0.0,0.2807,1,16,6,2021
2021-06-16 19:24:59,19,4.2,4.55,0.2,4.35,11.0,4.0,0.0,0.0,1,16,6,2021
2021-06-16 19:24:59,19,4.2,10.75,0.95,4.3,14.0,4.0,0.0,0.0,1,16,6,2021
2021-06-16 19:24:59,19,0.0,0.0,0.0,0.0,92.0,8.0,0.0,0.1951,1,16,6,2021
2021-06-16 19:24:59,19,9.08,9.27,6.43,10.79,22.0,9.0,0.0066,0.0018,1,16,6,2021
2021-06-16 19:24:59,19,8.19,17.06,15.5,8.56,19.0,9.0,0.0002,0.0,1,16,6,2021
2021-06-16 19:24:59,19,9.33,4.85,10.96,10.37,22.0,9.0,0.0029,0.0022,1,16,6,2021
2021-06-16 19:24:59,19,0.0,0.0,0.0,0.0,120.0,9.0,0.0,0.0,1,16,6,2021
2021-06-16 19:24:59,19,8.0,5.0,0.0,8.0,7.0,8.0,0.0,0.0,1,16,6,2021
2021-06-16 19:24:59,19,9.52,5.17,19.22,10.43,25.0,11.0,0.0067,0.0099,1,16,6,2021
2021-06-16 19:29:59,19,13.0,3.0,1.0,13.0,7.0,13.0,0.0,0.0,1,16,6,2021
2021-06-16 19:29:59,19,14.0,9.5,1.25,13.25,70.0,24.0,0.0,0.2526,1,16,6,2021
2021-06-16 19:29:59,19,1514.0,7.5,3.5,75323.5,119.0,7.0,0.0,0.1985,1,16,6,2021
2021-06-16 19:29:59,19,1009.5,4.0,9029.5,3453.0,0.0,0.0,0.0,0.0625,1,16,6,2021
2021-06-16 19:29:59,19,10.0,4.0,0.0,11.0,9.0,11.0,0.0,0.3478,1,16,6,2021
2021-06-16 19:29:59,19,12.0,3.0,1.0,136.0,5.0,12.0,0.0588,0.0,1,16,6,2021
2021-06-16 19:29:59,19,8.4,6.3,10.3,9.45,12.0,9.0,0.0005,0.0,1,16,6,2021
2021-06-16 19:29:59,19,12.06,5.64,12.06,12.33,15.0,12.0,0.0045,0.0055,1,16,6,2021
2021-06-16 19:29:59,19,11.0,4.5,0.5,12.0,5.0,12.0,0.0,0.0,1,16,6,2021
2021-06-16 19:34:59,19,12.0,9.5,0.5,11.5,19.0,25.0,0.05,0.2105,1,16,6,2021
2021-06-16 19:34:59,19,11.0,3.5,1.0,11.0,15.0,19.0,0.0526,0.2051,1,16,6,2021
2021-06-16 19:34:59,19,0.0,0.0,0.0,13.0,131.0,13.0,0.0,0.1905,1,16,6,2021
2021-06-16 19:34:59,19,17.0,4.0,4.0,16.67,4.0,16.0,0.0,0.0,1,16,6,2021
2021-06-16 19:34:59,19,11.26,4.7,9.89,11.5,21.0,9.0,0.0,0.018,1,16,6,2021
2021-06-16 19:34:59,19,9.11,14.68,32.11,9.58,23.0,9.0,0.0002,0.0,1,16,6,2021
2021-06-16 19:34:59,19,10.0,4.0,1.0,11.0,7.0,11.0,0.0,0.0,1,16,6,2021
2021-06-16 19:34:59,19,186.5,6.0,2.5,20.83,16.0,21.0,0.0142,0.0,1,16,6,2021
2021-06-16 19:34:59,19,10.0,4.0,5.0,12033.0,122.0,8.0,0.0,0.1463,1,16,6,2021
2021-06-16 19:39:59,19,8.71,13.95,14.29,8.67,16.0,9.0,0.0063,0.0,1,16,6,2021
2021-06-16 19:39:59,19,5.0,1.0,2.0,8.5,115.0,11.0,0.0,0.0,1,16,6,2021
2021-06-16 19:39:59,19,0.0,0.0,0.0,0.0,123.0,11.0,0.0,0.2069,1,16,6,2021
2021-06-16 19:39:59,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4286,1,16,6,2021
2021-06-16 19:39:59,19,10.0,3.0,0.0,11.0,7.0,11.0,0.0,0.0,1,16,6,2021
2021-06-16 19:39:59,19,10.0,6.0,1.0,10.0,4.0,12.0,0.1034,0.0,1,16,6,2021
2021-06-16 19:39:59,19,10.78,6.58,7.93,11.02,23.0,10.0,0.0036,0.0014,1,16,6,2021
2021-06-16 19:39:59,19,11.0,4.67,25.0,11.0,21.0,11.0,0.0,0.2963,1,16,6,2021
2021-06-16 19:39:59,19,10.22,9.43,3.65,10.29,25.0,10.0,0.0068,0.0026,1,16,6,2021
2021-06-16 19:39:59,19,22.0,8.0,1.0,22.0,11.0,29.0,0.0,0.0,1,16,6,2021
2021-06-16 19:39:59,19,28.33,11.33,4.33,28.33,57.0,41.0,0.0,0.2295,1,16,6,2021
2021-06-16 19:39:59,19,8.0,8.33,17.17,8.0,14.0,9.0,0.0149,0.0112,1,16,6,2021
2021-06-16 19:44:59,19,10.2,4.8,2.65,10.25,22.0,10.0,0.004,0.0029,1,16,6,2021
2021-06-16 19:44:59,19,12.33,3.67,3.67,12.0,4.0,12.0,0.0,0.0,1,16,6,2021
2021-06-16 19:44:59,19,22.25,17.25,0.0,22.0,11.0,32.0,0.0,0.0,1,16,6,2021
2021-06-16 19:44:59,19,1008.0,4.0,0.0,14.0,8.0,14.0,0.0,0.0,1,16,6,2021
2021-06-16 19:44:59,19,46.0,6.0,2.0,45.0,28.0,45.0,0.0,0.0,1,16,6,2021
2021-06-16 19:44:59,19,18.0,3.14,2.14,18.29,9.0,12.0,0.0039,0.0,1,16,6,2021
2021-06-16 19:44:59,19,10.33,3.67,1.67,10.33,24.0,16.0,0.0385,0.2353,1,16,6,2021
2021-06-16 19:44:59,19,14.0,4.33,5.67,14.0,8.0,14.0,0.0,0.3333,1,16,6,2021
2021-06-16 19:44:59,19,8.08,8.88,8.79,8.13,20.0,8.0,0.0094,0.0008,1,16,6,2021
2021-06-16 19:44:59,19,10.12,5.76,3.08,10.32,21.0,10.0,0.0163,0.0041,1,16,6,2021
2021-06-16 19:44:59,19,9.8,8.4,6.75,10.7,26.0,10.0,0.0039,0.0056,1,16,6,2021
2021-06-16 19:44:59,19,0.0,0.0,0.0,11.0,3.0,9.0,0.0,0.0714,1,16,6,2021
2021-06-16 19:44:59,19,0.0,0.0,0.0,0.0,131.0,8.0,0.0,0.0,1,16,6,2021
2021-06-16 19:44:59,19,23.0,3.67,1.33,22.67,21.0,24.0,0.035,0.0,1,16,6,2021
2021-06-16 19:44:59,19,1012.0,9.0,4.0,152735.0,125.0,8.0,0.0,0.254,1,16,6,2021
2021-06-16 19:44:59,19,10.67,4.67,1.33,10.67,71.0,20.0,0.0,0.2771,1,16,6,2021
2021-06-16 19:49:59,19,12.0,3.5,6.0,12.0,4.0,12.0,0.0,0.0,1,16,6,2021
